index,dataset,dataset_key,data,model,data_link,model_link,split,part,openfwi_input
35,Style_B,style-b,data36.npy,model36.npy,https://www.googleapis.com/drive/v2/files/1-2tI8KrTwvM_UI-x1hDTdpFm2wS_BwIl,https://www.googleapis.com/drive/v2/files/1MZuuIG-MeoH_If38HyMUP1MIO5HyXZW1,train,8,style-b	/kaggle/input/waveform-inversion-8/Style_B/data/data36.npy	/kaggle/input/waveform-inversion-8/Style_B/model/model36.npy
36,Style_B,style-b,data37.npy,model37.npy,https://www.googleapis.com/drive/v2/files/1Oe5tlRl73cSBtBYEvv0-6pdQa7prr9UK,https://www.googleapis.com/drive/v2/files/1ZF6uUZ2mzxkhNWCzlGCL9tevk5vN378U,train,8,style-b	/kaggle/input/waveform-inversion-8/Style_B/data/data37.npy	/kaggle/input/waveform-inversion-8/Style_B/model/model37.npy
37,Style_B,style-b,data38.npy,model38.npy,https://www.googleapis.com/drive/v2/files/1-rliRvUaxIOhfB8h0OyeF4XwXOhkyi48,https://www.googleapis.com/drive/v2/files/1p35JIoVJgcUYkdoA9bjEPZWzZLqfhUpD,train,8,style-b	/kaggle/input/waveform-inversion-8/Style_B/data/data38.npy	/kaggle/input/waveform-inversion-8/Style_B/model/model38.npy
38,Style_B,style-b,data39.npy,model39.npy,https://www.googleapis.com/drive/v2/files/1BN0L6o_zem7DTm4yfZYT-jBFIBmyfdMm,https://www.googleapis.com/drive/v2/files/1CKgHwG4mNaa_NL2r5fHZ85zJxyCx0N8o,train,8,style-b	/kaggle/input/waveform-inversion-8/Style_B/data/data39.npy	/kaggle/input/waveform-inversion-8/Style_B/model/model39.npy
39,Style_B,style-b,data40.npy,model40.npy,https://www.googleapis.com/drive/v2/files/1Si88tPirKQkJYIMq1NHHdGyrfStAz7ZZ,https://www.googleapis.com/drive/v2/files/1IqyXdcmTMZ8ryUvRnUDNh_E1fSauA5tA,train,8,style-b	/kaggle/input/waveform-inversion-8/Style_B/data/data40.npy	/kaggle/input/waveform-inversion-8/Style_B/model/model40.npy
32,CurveFault_A,curvefault-a,seis3_1_0.npy,vel3_1_0.npy,https://www.googleapis.com/drive/v2/files/1kRv4pa91tVQmpv46m3g0pO7wFIZkjB6n,https://www.googleapis.com/drive/v2/files/17N_liIZc5hO1zKAt9fZdiB-e4Suc_biB,train,9,curvefault-a	/kaggle/input/waveform-inversion-9/CurveFault_A/seis3_1_0.npy	/kaggle/input/waveform-inversion-9/CurveFault_A/vel3_1_0.npy
33,CurveFault_A,curvefault-a,seis3_1_1.npy,vel3_1_1.npy,https://www.googleapis.com/drive/v2/files/1_fHt21bbPZIq6kZW_46jAkk35G0l9D3Y,https://www.googleapis.com/drive/v2/files/1R6_QOgUyUgLr-TESxloHffoxsDt8TPar,train,9,curvefault-a	/kaggle/input/waveform-inversion-9/CurveFault_A/seis3_1_1.npy	/kaggle/input/waveform-inversion-9/CurveFault_A/vel3_1_1.npy
34,CurveFault_A,curvefault-a,seis3_1_2.npy,vel3_1_2.npy,https://www.googleapis.com/drive/v2/files/1GMOmgYHgr9lUj5W-uq_jowZWMWIIicnJ,https://www.googleapis.com/drive/v2/files/1i68gimTLVhwpfKXggwp5kBXbqzqVf7AB,train,9,curvefault-a	/kaggle/input/waveform-inversion-9/CurveFault_A/seis3_1_2.npy	/kaggle/input/waveform-inversion-9/CurveFault_A/vel3_1_2.npy
35,CurveFault_A,curvefault-a,seis3_1_3.npy,vel3_1_3.npy,https://www.googleapis.com/drive/v2/files/1zbAdB8Jj99TNkJZw_NMK2sAOtWDMNmof,https://www.googleapis.com/drive/v2/files/1HI1B7U-sqPcNOhLWGAfc-B0ZgrHH2qMg,train,9,curvefault-a	/kaggle/input/waveform-inversion-9/CurveFault_A/seis3_1_3.npy	/kaggle/input/waveform-inversion-9/CurveFault_A/vel3_1_3.npy
32,CurveFault_B,curvefault-b,seis7_1_0.npy,vel7_1_0.npy,https://www.googleapis.com/drive/v2/files/1Pe-zH4-KokjqQqJ-lkK2c93kSRlKAx7R,https://www.googleapis.com/drive/v2/files/1TBD2h3M6mtg37ntYpvElLrw3e7I_IepI,train,9,curvefault-b	/kaggle/input/waveform-inversion-9/CurveFault_B/seis7_1_0.npy	/kaggle/input/waveform-inversion-9/CurveFault_B/vel7_1_0.npy
33,CurveFault_B,curvefault-b,seis7_1_1.npy,vel7_1_1.npy,https://www.googleapis.com/drive/v2/files/1suUyZOjo4Re1YRFxx0K8MopLwPKgOSPa,https://www.googleapis.com/drive/v2/files/1CLJCEsgfIuXwqDsaJ3I8Z2-C7_YFwxLv,train,9,curvefault-b	/kaggle/input/waveform-inversion-9/CurveFault_B/seis7_1_1.npy	/kaggle/input/waveform-inversion-9/CurveFault_B/vel7_1_1.npy
34,CurveFault_B,curvefault-b,seis7_1_2.npy,vel7_1_2.npy,https://www.googleapis.com/drive/v2/files/1IkqP2xVYNYd68qwIXLwNxqANyYYPTaHi,https://www.googleapis.com/drive/v2/files/1RWlJoMf1qW4bQoaKTKYtz7t8VyRBoqJ4,train,9,curvefault-b	/kaggle/input/waveform-inversion-9/CurveFault_B/seis7_1_2.npy	/kaggle/input/waveform-inversion-9/CurveFault_B/vel7_1_2.npy
35,CurveFault_B,curvefault-b,seis7_1_3.npy,vel7_1_3.npy,https://www.googleapis.com/drive/v2/files/18ydQ1UqC8hh_tPg87vSRAXZyDlIxj3YJ,https://www.googleapis.com/drive/v2/files/1PvKp-a7-0IbysT7rml8k97VX93_runGq,train,9,curvefault-b	/kaggle/input/waveform-inversion-9/CurveFault_B/seis7_1_3.npy	/kaggle/input/waveform-inversion-9/CurveFault_B/vel7_1_3.npy
16,CurveVel_A,curvevel-a,data17.npy,model17.npy,https://www.googleapis.com/drive/v2/files/1KNFLc5og5jprwtu3HnDbAvdjAHKvsnjb,https://www.googleapis.com/drive/v2/files/16zVkYyMeDJMZ88cmkVf_pOiTGjF0rWBG,train,9,curvevel-a	/kaggle/input/waveform-inversion-9/CurveVel_A/data/data17.npy	/kaggle/input/waveform-inversion-9/CurveVel_A/model/model17.npy
17,CurveVel_A,curvevel-a,data18.npy,model18.npy,https://www.googleapis.com/drive/v2/files/1-cXcJyux3kgmLujfwLP4qQ5lOJjCMj4O,https://www.googleapis.com/drive/v2/files/1opfrUc5XiN5kGZiIIjgjtehEZFK5wZ6U,train,9,curvevel-a	/kaggle/input/waveform-inversion-9/CurveVel_A/data/data18.npy	/kaggle/input/waveform-inversion-9/CurveVel_A/model/model18.npy
16,CurveVel_B,curvevel-b,data17.npy,model17.npy,https://www.googleapis.com/drive/v2/files/1KMwaGL2OUAJsW2ZwMjWba7hNWFWzgWfF,https://www.googleapis.com/drive/v2/files/1FPYrNdRo3sOoqwsPZEFhW8t1CGuJhyBF,train,9,curvevel-b	/kaggle/input/waveform-inversion-9/CurveVel_B/data/data17.npy	/kaggle/input/waveform-inversion-9/CurveVel_B/model/model17.npy
17,CurveVel_B,curvevel-b,data18.npy,model18.npy,https://www.googleapis.com/drive/v2/files/10kCu7bm8qhor8hbC0FfnvLL2zP9kluD4,https://www.googleapis.com/drive/v2/files/1ZWbEjctZxxLL8Z2h0qre715JlH7pxDPx,train,9,curvevel-b	/kaggle/input/waveform-inversion-9/CurveVel_B/data/data18.npy	/kaggle/input/waveform-inversion-9/CurveVel_B/model/model18.npy
32,FlatFault_A,flatfault-a,seis3_1_0.npy,vel3_1_0.npy,https://www.googleapis.com/drive/v2/files/12OBewdeNmInwG_SmSslpw0ixQujIdwxs,https://www.googleapis.com/drive/v2/files/1mK2B-AX7ug94mn5VsOqSMoKmeOMfnPSF,train,9,flatfault-a	/kaggle/input/waveform-inversion-9/FlatFault_A/seis3_1_0.npy	/kaggle/input/waveform-inversion-9/FlatFault_A/vel3_1_0.npy
33,FlatFault_A,flatfault-a,seis3_1_1.npy,vel3_1_1.npy,https://www.googleapis.com/drive/v2/files/1NMhgdZRZhBZSTYDx3OkbzqCL5DExvYeM,https://www.googleapis.com/drive/v2/files/1NOEusO6bPnwY4tTVGlpKGwEhLbMj14N1,train,9,flatfault-a	/kaggle/input/waveform-inversion-9/FlatFault_A/seis3_1_1.npy	/kaggle/input/waveform-inversion-9/FlatFault_A/vel3_1_1.npy
34,FlatFault_A,flatfault-a,seis3_1_2.npy,vel3_1_2.npy,https://www.googleapis.com/drive/v2/files/1wrp-ccv6Roe8fM1tDzuvMF4nCx-gCYG4,https://www.googleapis.com/drive/v2/files/13-TNnKKpGdy4QKFdrZ_6k6mdAcSsosb8,train,9,flatfault-a	/kaggle/input/waveform-inversion-9/FlatFault_A/seis3_1_2.npy	/kaggle/input/waveform-inversion-9/FlatFault_A/vel3_1_2.npy
35,FlatFault_A,flatfault-a,seis3_1_3.npy,vel3_1_3.npy,https://www.googleapis.com/drive/v2/files/17ra_CncKgSfmDZODfD4W7PgJBuFyTOZe,https://www.googleapis.com/drive/v2/files/1qf2bDN4whUncTdScfXGnK5lq2NN8wnDh,train,9,flatfault-a	/kaggle/input/waveform-inversion-9/FlatFault_A/seis3_1_3.npy	/kaggle/input/waveform-inversion-9/FlatFault_A/vel3_1_3.npy
32,FlatFault_B,flatfault-b,seis7_1_0.npy,vel7_1_0.npy,https://www.googleapis.com/drive/v2/files/1kkowfLjPwWlWWW_ySn9LC1JvkM2mEov-,https://www.googleapis.com/drive/v2/files/1OzAMBXIHJ-tiL30S2A2rHja5SHr2qHft,train,9,flatfault-b	/kaggle/input/waveform-inversion-9/FlatFault_B/seis7_1_0.npy	/kaggle/input/waveform-inversion-9/FlatFault_B/vel7_1_0.npy
33,FlatFault_B,flatfault-b,seis7_1_1.npy,vel7_1_1.npy,https://www.googleapis.com/drive/v2/files/13xqJOVLlY_LbOXJ9FVOOB_fLciSfaJF4,https://www.googleapis.com/drive/v2/files/1R5rCHhHs1605ZT7k8qh-tbnsjUqOZT8k,train,9,flatfault-b	/kaggle/input/waveform-inversion-9/FlatFault_B/seis7_1_1.npy	/kaggle/input/waveform-inversion-9/FlatFault_B/vel7_1_1.npy
34,FlatFault_B,flatfault-b,seis7_1_2.npy,vel7_1_2.npy,https://www.googleapis.com/drive/v2/files/1cu9Ugy8WmkBiE6WwqcD7RTS6ZsTU98cC,https://www.googleapis.com/drive/v2/files/1itCUgsuHnIIUhhhsC5weHEpX_aU8pnBZ,train,9,flatfault-b	/kaggle/input/waveform-inversion-9/FlatFault_B/seis7_1_2.npy	/kaggle/input/waveform-inversion-9/FlatFault_B/vel7_1_2.npy
35,FlatFault_B,flatfault-b,seis7_1_3.npy,vel7_1_3.npy,https://www.googleapis.com/drive/v2/files/1-2YgzVO6HOmTm_NAQS8bpPQxe3K1MX0q,https://www.googleapis.com/drive/v2/files/1HVYv4jgv_1cKFo1OB-J28TAu8dT8i1KT,train,9,flatfault-b	/kaggle/input/waveform-inversion-9/FlatFault_B/seis7_1_3.npy	/kaggle/input/waveform-inversion-9/FlatFault_B/vel7_1_3.npy
16,FlatVel_A,flatvel-a,data17.npy,model17.npy,https://www.googleapis.com/drive/v2/files/11FJo2GOJInzsDTXJZdo6bxZ3VcmBJrOr,https://www.googleapis.com/drive/v2/files/1tcDEshUwaNPcn2DFS1Gkn0SFzfzEcp7I,train,9,flatvel-a	/kaggle/input/waveform-inversion-9/FlatVel_A/data/data17.npy	/kaggle/input/waveform-inversion-9/FlatVel_A/model/model17.npy
17,FlatVel_A,flatvel-a,data18.npy,model18.npy,https://www.googleapis.com/drive/v2/files/1glCpznSjQQLqy9xe7hFb-bTUvotq_2CE,https://www.googleapis.com/drive/v2/files/1AoLsdl5a1M_7d9Si8UYptXEAm2GOmgp0,train,9,flatvel-a	/kaggle/input/waveform-inversion-9/FlatVel_A/data/data18.npy	/kaggle/input/waveform-inversion-9/FlatVel_A/model/model18.npy
16,FlatVel_B,flatvel-b,data17.npy,model17.npy,https://www.googleapis.com/drive/v2/files/1SoKjQk_Cedd2WZk5ViFII5QydEeK4SrU,https://www.googleapis.com/drive/v2/files/1z-jwLochZ6VgWb7KOqfaR9rOZDvEh-IL,train,9,flatvel-b	/kaggle/input/waveform-inversion-9/FlatVel_B/data/data17.npy	/kaggle/input/waveform-inversion-9/FlatVel_B/model/model17.npy
17,FlatVel_B,flatvel-b,data18.npy,model18.npy,https://www.googleapis.com/drive/v2/files/12L-zK6q-ihtw7KDozBzPcIEh_ccfK9xt,https://www.googleapis.com/drive/v2/files/1hE0LiW4WBQo4xEO4xSiyfCN9cAK8zZLI,train,9,flatvel-b	/kaggle/input/waveform-inversion-9/FlatVel_B/data/data18.npy	/kaggle/input/waveform-inversion-9/FlatVel_B/model/model18.npy
40,Style_A,style-a,data41.npy,model41.npy,https://www.googleapis.com/drive/v2/files/1Os7mXfUxBRL8ghpnVnhvaX7vNA_fdMdV,https://www.googleapis.com/drive/v2/files/1_h18Pq-XdHGiekBC0I9WrVC_ua3j3vUi,train,9,style-a	/kaggle/input/waveform-inversion-9/Style_A/data/data41.npy	/kaggle/input/waveform-inversion-9/Style_A/model/model41.npy
41,Style_A,style-a,data42.npy,model42.npy,https://www.googleapis.com/drive/v2/files/18soslCjH1bA9H7zOP716ZKPveNINiu6C,https://www.googleapis.com/drive/v2/files/1L9Bktgi5lC6W1upYhhg63MxheQA7UIT2,train,9,style-a	/kaggle/input/waveform-inversion-9/Style_A/data/data42.npy	/kaggle/input/waveform-inversion-9/Style_A/model/model42.npy
42,Style_A,style-a,data43.npy,model43.npy,https://www.googleapis.com/drive/v2/files/1H1ohAW4NY6DoxCzeglWRyw4FFcbdRTeW,https://www.googleapis.com/drive/v2/files/1UcFXcNCOqHfrNqUVVOPkd3s3vYc96ZQa,train,9,style-a	/kaggle/input/waveform-inversion-9/Style_A/data/data43.npy	/kaggle/input/waveform-inversion-9/Style_A/model/model43.npy
43,Style_A,style-a,data44.npy,model44.npy,https://www.googleapis.com/drive/v2/files/1KpMqGr8hS4WVCOhwirh85_b9eioATRY7,https://www.googleapis.com/drive/v2/files/1fR8zm7SVEEVpkBV5DmsFDP_opltOQh0Z,train,9,style-a	/kaggle/input/waveform-inversion-9/Style_A/data/data44.npy	/kaggle/input/waveform-inversion-9/Style_A/model/model44.npy
44,Style_A,style-a,data45.npy,model45.npy,https://www.googleapis.com/drive/v2/files/1Ab5SGQCmtwM9ySPbGIu7-z07idjQvzcA,https://www.googleapis.com/drive/v2/files/1ReezrXasFpt6j4N35f3b1Pb0kxIkt5m-,train,9,style-a	/kaggle/input/waveform-inversion-9/Style_A/data/data45.npy	/kaggle/input/waveform-inversion-9/Style_A/model/model45.npy
40,Style_B,style-b,data41.npy,model41.npy,https://www.googleapis.com/drive/v2/files/1yBG1jwf5XrQFX5j4MQ7zCFtmbezXyyIZ,https://www.googleapis.com/drive/v2/files/1eo5IsEOHimuzBV7HSCmSU0I7FiMawYfE,train,9,style-b	/kaggle/input/waveform-inversion-9/Style_B/data/data41.npy	/kaggle/input/waveform-inversion-9/Style_B/model/model41.npy
41,Style_B,style-b,data42.npy,model42.npy,https://www.googleapis.com/drive/v2/files/11s8uzyAAJ-8ahet45AM9RgAQbeZvYQ8A,https://www.googleapis.com/drive/v2/files/1VCC5pJDcJhqUwe2IL2Gmd_kAqTbi724O,train,9,style-b	/kaggle/input/waveform-inversion-9/Style_B/data/data42.npy	/kaggle/input/waveform-inversion-9/Style_B/model/model42.npy
42,Style_B,style-b,data43.npy,model43.npy,https://www.googleapis.com/drive/v2/files/1zisW_Rkxgvrq0cGoTzQGcVpJ_9p9NwTq,https://www.googleapis.com/drive/v2/files/1pDMHVmMWjP2j41fTCQgq4PHKy2M4TWRu,train,9,style-b	/kaggle/input/waveform-inversion-9/Style_B/data/data43.npy	/kaggle/input/waveform-inversion-9/Style_B/model/model43.npy
43,Style_B,style-b,data44.npy,model44.npy,https://www.googleapis.com/drive/v2/files/1S_9efrQcRs3dzIePENOknjGvcerKxOnx,https://www.googleapis.com/drive/v2/files/1GytdEUMu8sQgWRLAbMIK0Y9Il4JZlGif,train,9,style-b	/kaggle/input/waveform-inversion-9/Style_B/data/data44.npy	/kaggle/input/waveform-inversion-9/Style_B/model/model44.npy
44,Style_B,style-b,data45.npy,model45.npy,https://www.googleapis.com/drive/v2/files/1FAaK3ZUvOI_oXiv-FF0n7vpeBpVYYsFj,https://www.googleapis.com/drive/v2/files/1OE_0WiJQMe1zmFJNSaoF1sYHC5x3TK8N,train,9,style-b	/kaggle/input/waveform-inversion-9/Style_B/data/data45.npy	/kaggle/input/waveform-inversion-9/Style_B/model/model45.npy
36,CurveFault_A,curvefault-a,seis3_1_4.npy,vel3_1_4.npy,https://www.googleapis.com/drive/v2/files/16FiWZ_sX7UBE2T6NyjdlqD2IC7ALP-VQ,https://www.googleapis.com/drive/v2/files/1H6k5iH1abBdi_CjCrUlY5DWHgL2MYdNl,train,10,curvefault-a	/kaggle/input/waveform-inversion-10/CurveFault_A/seis3_1_4.npy	/kaggle/input/waveform-inversion-10/CurveFault_A/vel3_1_4.npy
37,CurveFault_A,curvefault-a,seis3_1_5.npy,vel3_1_5.npy,https://www.googleapis.com/drive/v2/files/1lI-vXdrcgLfbJYXyjvX6ma6jSGuYxeJK,https://www.googleapis.com/drive/v2/files/1blGk8ctP7BkQe4gpzsEwCgWQtBSPdDfL,train,10,curvefault-a	/kaggle/input/waveform-inversion-10/CurveFault_A/seis3_1_5.npy	/kaggle/input/waveform-inversion-10/CurveFault_A/vel3_1_5.npy
38,CurveFault_A,curvefault-a,seis3_1_6.npy,vel3_1_6.npy,https://www.googleapis.com/drive/v2/files/1pOAvPLBSmLD_T6el7WoPhuMHiW5GkYil,https://www.googleapis.com/drive/v2/files/1UxwCoEwLAx2RCouuvzFahmjL7xBDbY-t,train,10,curvefault-a	/kaggle/input/waveform-inversion-10/CurveFault_A/seis3_1_6.npy	/kaggle/input/waveform-inversion-10/CurveFault_A/vel3_1_6.npy
39,CurveFault_A,curvefault-a,seis3_1_7.npy,vel3_1_7.npy,https://www.googleapis.com/drive/v2/files/1Ii0PBOppPPQvDpP8CTfxuWs5WBxxruny,https://www.googleapis.com/drive/v2/files/1gMPCIcafZDrXk9yk_9kd7HkgTVtYldTh,train,10,curvefault-a	/kaggle/input/waveform-inversion-10/CurveFault_A/seis3_1_7.npy	/kaggle/input/waveform-inversion-10/CurveFault_A/vel3_1_7.npy
36,CurveFault_B,curvefault-b,seis7_1_4.npy,vel7_1_4.npy,https://www.googleapis.com/drive/v2/files/1hLQ1YeCuvb2wW7m-rK8t1yxutEd1bH56,https://www.googleapis.com/drive/v2/files/1twyG3JXEI_WwwZCFTKXfvILTCnmcRRim,train,10,curvefault-b	/kaggle/input/waveform-inversion-10/CurveFault_B/seis7_1_4.npy	/kaggle/input/waveform-inversion-10/CurveFault_B/vel7_1_4.npy
37,CurveFault_B,curvefault-b,seis7_1_5.npy,vel7_1_5.npy,https://www.googleapis.com/drive/v2/files/1WsgDkLOQqrOeDenkDzDKygrWwb5sAYcU,https://www.googleapis.com/drive/v2/files/1RiRyx61K2QGn28KlIWrY4q9b7nOgBZ0y,train,10,curvefault-b	/kaggle/input/waveform-inversion-10/CurveFault_B/seis7_1_5.npy	/kaggle/input/waveform-inversion-10/CurveFault_B/vel7_1_5.npy
38,CurveFault_B,curvefault-b,seis7_1_6.npy,vel7_1_6.npy,https://www.googleapis.com/drive/v2/files/1B2hV7eq1MFAKxMaSpFDDvch5RDRxenlp,https://www.googleapis.com/drive/v2/files/1t2WTTJKxjBwLnNbGMhcfAv95ffUtP6Zl,train,10,curvefault-b	/kaggle/input/waveform-inversion-10/CurveFault_B/seis7_1_6.npy	/kaggle/input/waveform-inversion-10/CurveFault_B/vel7_1_6.npy
39,CurveFault_B,curvefault-b,seis7_1_7.npy,vel7_1_7.npy,https://www.googleapis.com/drive/v2/files/1TqJO_x7occc8l7b4yo465cQW3kc5lLx9,https://www.googleapis.com/drive/v2/files/1xgQ4b3BzFNQEhyEFkxcwkJ5w0BFyY5_b,train,10,curvefault-b	/kaggle/input/waveform-inversion-10/CurveFault_B/seis7_1_7.npy	/kaggle/input/waveform-inversion-10/CurveFault_B/vel7_1_7.npy
18,CurveVel_A,curvevel-a,data19.npy,model19.npy,https://www.googleapis.com/drive/v2/files/1Hia48156-E9MLBvIGx9mWlM5eOPl1h_j,https://www.googleapis.com/drive/v2/files/1YHFS4ahhy0728qWZ08Xv5H-j1UZXySkx,train,10,curvevel-a	/kaggle/input/waveform-inversion-10/CurveVel_A/data/data19.npy	/kaggle/input/waveform-inversion-10/CurveVel_A/model/model19.npy
19,CurveVel_A,curvevel-a,data20.npy,model20.npy,https://www.googleapis.com/drive/v2/files/1lu0HecTWKP7tlbN9n_n1AsKVEZSuMAGe,https://www.googleapis.com/drive/v2/files/1b8hpLT79hBf9Q0-sYcnZ53UurMkNdHvJ,train,10,curvevel-a	/kaggle/input/waveform-inversion-10/CurveVel_A/data/data20.npy	/kaggle/input/waveform-inversion-10/CurveVel_A/model/model20.npy
18,CurveVel_B,curvevel-b,data19.npy,model19.npy,https://www.googleapis.com/drive/v2/files/1yZWf5yIvYs6nLFjYXQqguYVv5UU2LiyH,https://www.googleapis.com/drive/v2/files/1b4oqgsoA2RK_cZ3l0wyIM1RG-gAuIUu9,train,10,curvevel-b	/kaggle/input/waveform-inversion-10/CurveVel_B/data/data19.npy	/kaggle/input/waveform-inversion-10/CurveVel_B/model/model19.npy
19,CurveVel_B,curvevel-b,data20.npy,model20.npy,https://www.googleapis.com/drive/v2/files/1uhfhgwSASKvc1UskmpdFaMBi7EmU9BDS,https://www.googleapis.com/drive/v2/files/1q2Fmm3_2kO-CI3t1N4dm_rVnHNhnk97f,train,10,curvevel-b	/kaggle/input/waveform-inversion-10/CurveVel_B/data/data20.npy	/kaggle/input/waveform-inversion-10/CurveVel_B/model/model20.npy
36,FlatFault_A,flatfault-a,seis3_1_4.npy,vel3_1_4.npy,https://www.googleapis.com/drive/v2/files/1FKZGnrE97Qz23WiZb5n1u6jO51zhEm-e,https://www.googleapis.com/drive/v2/files/1TZwRGbJsOELZmZrNueq95zlrYBXKSo-G,train,10,flatfault-a	/kaggle/input/waveform-inversion-10/FlatFault_A/seis3_1_4.npy	/kaggle/input/waveform-inversion-10/FlatFault_A/vel3_1_4.npy
37,FlatFault_A,flatfault-a,seis3_1_5.npy,vel3_1_5.npy,https://www.googleapis.com/drive/v2/files/1jYN44Wgm3tTAMV7HCPP5HWc3KGPMFvTv,https://www.googleapis.com/drive/v2/files/1PnlULn4rAI3qqjweFvlfVpBHz7tVZW3l,train,10,flatfault-a	/kaggle/input/waveform-inversion-10/FlatFault_A/seis3_1_5.npy	/kaggle/input/waveform-inversion-10/FlatFault_A/vel3_1_5.npy
38,FlatFault_A,flatfault-a,seis3_1_6.npy,vel3_1_6.npy,https://www.googleapis.com/drive/v2/files/1GmyLqDZH3wDvafu6xBoXsJPfkauqGM6q,https://www.googleapis.com/drive/v2/files/1PRxnBzJ5WZ6XfQMVOpZ3qDI3VsbZGtY_,train,10,flatfault-a	/kaggle/input/waveform-inversion-10/FlatFault_A/seis3_1_6.npy	/kaggle/input/waveform-inversion-10/FlatFault_A/vel3_1_6.npy
39,FlatFault_A,flatfault-a,seis3_1_7.npy,vel3_1_7.npy,https://www.googleapis.com/drive/v2/files/1f3ZIDIO1ohPQLqLm-Q-JWXImUrSXx310,https://www.googleapis.com/drive/v2/files/1kE-gPjmacAGhgHouWXsNu9e38L_XwNLZ,train,10,flatfault-a	/kaggle/input/waveform-inversion-10/FlatFault_A/seis3_1_7.npy	/kaggle/input/waveform-inversion-10/FlatFault_A/vel3_1_7.npy
36,FlatFault_B,flatfault-b,seis7_1_4.npy,vel7_1_4.npy,https://www.googleapis.com/drive/v2/files/13ie6Roh3N-5zjUFKCKzqmthHuAfHP5Ph,https://www.googleapis.com/drive/v2/files/1v6cnCXQgz1reexJyR5sMzQ1SFiYDWpfn,train,10,flatfault-b	/kaggle/input/waveform-inversion-10/FlatFault_B/seis7_1_4.npy	/kaggle/input/waveform-inversion-10/FlatFault_B/vel7_1_4.npy
37,FlatFault_B,flatfault-b,seis7_1_5.npy,vel7_1_5.npy,https://www.googleapis.com/drive/v2/files/1xb9G74Hnp3Y9cPywUOeI8U5MIcH6Kl0n,https://www.googleapis.com/drive/v2/files/1-ryMe-XLjLxUePY7OFpwUSudcFEGHJlQ,train,10,flatfault-b	/kaggle/input/waveform-inversion-10/FlatFault_B/seis7_1_5.npy	/kaggle/input/waveform-inversion-10/FlatFault_B/vel7_1_5.npy
38,FlatFault_B,flatfault-b,seis7_1_6.npy,vel7_1_6.npy,https://www.googleapis.com/drive/v2/files/1A8x78MQaoCXyx8w3VEQv-89gBmll2OWV,https://www.googleapis.com/drive/v2/files/1ay23ztOGEtLFCPx4CQgwq8QU0RUiX30c,train,10,flatfault-b	/kaggle/input/waveform-inversion-10/FlatFault_B/seis7_1_6.npy	/kaggle/input/waveform-inversion-10/FlatFault_B/vel7_1_6.npy
39,FlatFault_B,flatfault-b,seis7_1_7.npy,vel7_1_7.npy,https://www.googleapis.com/drive/v2/files/1dUIL3aBof5PnYvdDx2QQywd7OcPkVnyf,https://www.googleapis.com/drive/v2/files/1gLzg3xz3e8MewGnJL3tVpkacMwWTvdjv,train,10,flatfault-b	/kaggle/input/waveform-inversion-10/FlatFault_B/seis7_1_7.npy	/kaggle/input/waveform-inversion-10/FlatFault_B/vel7_1_7.npy
18,FlatVel_A,flatvel-a,data19.npy,model19.npy,https://www.googleapis.com/drive/v2/files/1-vuO2ZKC0KFuGW3zvnZ1Z1FGBuOsXrEQ,https://www.googleapis.com/drive/v2/files/1uxaZ6QBQUtXFlN1_f8WP1YUX5NKAE7vW,train,10,flatvel-a	/kaggle/input/waveform-inversion-10/FlatVel_A/data/data19.npy	/kaggle/input/waveform-inversion-10/FlatVel_A/model/model19.npy
19,FlatVel_A,flatvel-a,data20.npy,model20.npy,https://www.googleapis.com/drive/v2/files/1no_ml6WUZh4wB0BwfWkyrJMPEGxi0Sx8,https://www.googleapis.com/drive/v2/files/1eTtJPVbtntE8bde_rlaRc3ZwftmI4cDb,train,10,flatvel-a	/kaggle/input/waveform-inversion-10/FlatVel_A/data/data20.npy	/kaggle/input/waveform-inversion-10/FlatVel_A/model/model20.npy
18,FlatVel_B,flatvel-b,data19.npy,model19.npy,https://www.googleapis.com/drive/v2/files/1fndXqJziFuk9iQNt2jAHebQ9SmY0z9rT,https://www.googleapis.com/drive/v2/files/1lDP4NhjOW_hlCnzqnyV9dmlziqAawNxg,train,10,flatvel-b	/kaggle/input/waveform-inversion-10/FlatVel_B/data/data19.npy	/kaggle/input/waveform-inversion-10/FlatVel_B/model/model19.npy
19,FlatVel_B,flatvel-b,data20.npy,model20.npy,https://www.googleapis.com/drive/v2/files/1SIoIfxpnIts-vSJlhR5XO-sJexLJd-im,https://www.googleapis.com/drive/v2/files/1yv8f237Rjtl1I_ILEaPNE0YbRd5SOXnr,train,10,flatvel-b	/kaggle/input/waveform-inversion-10/FlatVel_B/data/data20.npy	/kaggle/input/waveform-inversion-10/FlatVel_B/model/model20.npy
45,Style_A,style-a,data46.npy,model46.npy,https://www.googleapis.com/drive/v2/files/1KgGUXnlFoP2vXJeUcIpzXn-mTx2v0-K9,https://www.googleapis.com/drive/v2/files/17qcxtmjBAugYX5VeVUfofkr4u6tQkeKy,train,10,style-a	/kaggle/input/waveform-inversion-10/Style_A/data/data46.npy	/kaggle/input/waveform-inversion-10/Style_A/model/model46.npy
